playerId,sweaterNumber,name,position,pim,goalsAgainst,toi,team,opponent,gameDate,gameTime,gameId,start,shutout,win,saves,shots,evSaves,evShots,ppSaves,ppShots,gamesPlayed,fantasyPoints,decisionType
8478435,80,D. Vladar,G,0,3,3808,CGY,SEA,2023-11-20 00:00:00,Monday 10:00 PM,2023020277,1,0,4,28,31,24,27,4,4,1,3.6000000000000005,W
8478406,29,M. Blackwood,G,0,3,3525,SJS,VAN,2023-11-20 00:00:00,Monday 10:00 PM,2023020278,1,0,0,34,37,27,29,6,6,1,0.8000000000000007,L
8475717,30,C. Pickard,G,0,1,2657,EDM,CAR,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,0,0,0,13,14,10,11,3,3,1,0.6000000000000001,L
8479973,74,S. Skinner,G,0,4,888,EDM,CAR,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020279,1,0,0,8,12,7,11,1,1,1,-6.4,L
8475852,34,P. Mrazek,G,0,5,1936,CHI,CBJ,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020280,1,0,0,13,18,12,16,1,2,1,-7.4,L
8482821,40,A. Soderblom,G,0,2,1660,CHI,CBJ,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020280,0,0,0,6,8,6,8,0,0,1,-2.8,L
8477970,41,V. Vanecek,G,0,4,3571,NJD,DET,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020281,1,0,0,24,28,18,21,4,5,1,-3.1999999999999993,L
8476999,35,L. Ullmark,G,0,1,3600,BOS,FLA,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020282,1,0,4,27,28,23,24,3,3,1,7.4,W
8471734,32,J. Quick,G,0,0,3600,NYR,PIT,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020283,1,1,4,32,32,26,26,5,5,1,13.4,W
8476945,37,C. Hellebuyck,G,0,2,3699,WPG,TBL,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020284,1,0,4,31,33,31,32,0,1,1,6.2,W
8482221,27,D. Levi,G,0,4,3874,BUF,WSH,2023-11-22 00:00:00,Wednesday 07:00 PM,2023020285,1,0,1,26,30,22,26,3,3,1,-1.7999999999999998,OTL
8479394,79,C. Hart,G,0,3,3495,PHI,NYI,2023-11-22 00:00:00,Wednesday 07:30 PM,2023020286,1,0,0,22,25,18,21,2,2,1,-1.5999999999999996,L
8480981,30,J. Hofer,G,0,0,1920,STL,ARI,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,0,0,4,12,12,12,12,0,0,1,6.4,W
8476412,50,J. Binnington,G,0,5,1680,STL,ARI,2023-11-22 00:00:00,Wednesday 09:00 PM,2023020287,1,0,0,8,13,6,11,2,2,1,-8.4,L
8479973,74,S. Skinner,G,0,2,3519,EDM,ANA,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,1,0,4,21,23,20,22,1,1,1,4.2,W
8479312,34,A. Lyon,G,0,1,3600,DET,MIN,2023-11-26 00:00:00,Sunday 01:00 PM,2023020316,1,0,4,37,38,30,30,5,6,1,9.4,W
8482821,40,A. Soderblom,G,0,4,3552,CHI,STL,2023-11-26 00:00:00,Sunday 02:00 PM,2023020317,1,0,0,24,28,23,26,1,2,1,-3.1999999999999993,L
8481611,52,P. Kochetkov,G,0,2,3600,CAR,CBJ,2023-11-26 00:00:00,Sunday 05:00 PM,2023020318,1,0,4,21,23,20,22,0,0,1,4.2,W
8477424,74,J. Saros,G,0,2,3600,NSH,WPG,2023-11-26 00:00:00,Sunday 08:00 PM,2023020319,1,0,4,32,34,31,32,0,1,1,6.4,W
8480843,1,L. Dostal,G,0,6,1640,ANA,EDM,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,1,0,0,10,16,9,15,1,1,1,-10.0,L
8476434,36,J. Gibson,G,0,2,1960,ANA,EDM,2023-11-26 00:00:00,Sunday 09:00 PM,2023020320,0,0,0,8,10,5,5,3,5,1,-2.4,L
8479406,32,F. Gustavsson,G,0,3,3510,MIN,DET,2023-11-26 00:00:00,Sunday 01:00 PM,2023020316,1,0,0,19,22,11,12,7,9,1,-2.1999999999999997,L
8476412,50,J. Binnington,G,0,2,3600,STL,CHI,2023-11-26 00:00:00,Sunday 02:00 PM,2023020317,1,0,4,32,34,29,31,2,2,1,6.4,W
8478007,90,E. Merzlikins,G,0,3,3535,CBJ,CAR,2023-11-26 00:00:00,Sunday 05:00 PM,2023020318,1,0,0,40,43,35,38,5,5,1,2.0,L
8476316,39,L. Brossoit,G,0,3,3509,WPG,NSH,2023-11-26 00:00:00,Sunday 08:00 PM,2023020319,1,0,0,23,26,23,25,0,1,1,-1.3999999999999995,L
8477484,30,S. Martin,G,0,2,3600,CBJ,BOS,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,1,0,4,31,33,27,29,1,1,1,6.2,W
8478048,31,I. Shesterkin,G,0,4,3519,NYR,BUF,2023-11-27 00:00:00,Monday 07:00 PM,2023020322,1,0,0,34,38,31,35,3,3,1,-1.1999999999999993,L
8476914,70,J. Korpisalo,G,0,5,3600,OTT,FLA,2023-11-27 00:00:00,Monday 07:00 PM,2023020323,1,0,0,33,38,23,25,8,11,1,-3.3999999999999995,L
8480382,40,A. Georgiev,G,0,1,3595,COL,TBL,2023-11-27 00:00:00,Monday 09:00 PM,2023020324,1,0,4,37,38,23,24,7,7,1,9.4,W
8478435,80,D. Vladar,G,0,1,3871,CGY,VGK,2023-11-27 00:00:00,Monday 09:30 PM,2023020325,1,0,4,27,28,22,22,3,4,1,7.4,W
8478406,29,M. Blackwood,G,0,1,3600,SJS,WSH,2023-11-27 00:00:00,Monday 10:30 PM,2023020326,1,0,4,33,34,27,28,6,6,1,8.600000000000001,W
8480280,1,J. Swayman,G,0,2,1574,BOS,CBJ,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,1,0,0,17,19,14,16,2,2,1,-0.5999999999999996,L
8476999,35,L. Ullmark,G,0,2,1965,BOS,CBJ,2023-11-27 00:00:00,Monday 07:00 PM,2023020321,0,0,0,18,20,12,13,6,7,1,-0.3999999999999999,L
8480045,1,U. Luukkonen,G,0,1,3600,BUF,NYR,2023-11-27 00:00:00,Monday 07:00 PM,2023020322,1,0,4,25,26,22,22,3,4,1,7.0,W
8475683,72,S. Bobrovsky,G,0,0,3600,FLA,OTT,2023-11-27 00:00:00,Monday 07:00 PM,2023020323,1,1,4,20,20,15,15,4,4,1,11.0,W
8476883,88,A. Vasilevskiy,G,0,3,3512,TBL,COL,2023-11-27 00:00:00,Monday 09:00 PM,2023020324,1,0,0,19,22,16,18,3,4,1,-2.1999999999999997,L
8478499,33,A. Hill,G,0,2,3875,VGK,CGY,2023-11-27 00:00:00,Monday 09:30 PM,2023020325,1,0,1,32,34,25,27,4,4,1,3.4000000000000004,OTL
8475311,35,D. Kuemper,G,0,2,3496,WSH,SJS,2023-11-27 00:00:00,Monday 10:30 PM,2023020326,1,0,0,21,23,15,16,4,5,1,0.20000000000000018,L
8481033,40,A. Schmid,G,0,0,1615,NJD,NYI,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020327,0,0,4,8,8,6,6,2,2,1,5.6,W
8477970,41,V. Vanecek,G,0,4,1985,NJD,NYI,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020327,1,0,0,14,18,13,16,0,1,1,-5.199999999999999,L
8479394,79,C. Hart,G,0,3,3564,PHI,CAR,2023-11-28 00:00:00,Tuesday 07:30 PM,2023020328,1,0,0,32,35,28,31,2,2,1,0.40000000000000036,L
8479361,60,J. Woll,G,0,1,3900,TOR,FLA,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020329,1,0,4,38,39,31,32,5,5,1,9.600000000000001,W
8479406,32,F. Gustavsson,G,0,1,3586,MIN,STL,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020330,1,0,4,23,24,17,18,6,6,1,6.6000000000000005,W
8477424,74,J. Saros,G,0,2,3554,NSH,PIT,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020331,1,0,4,29,31,22,24,5,5,1,5.800000000000001,W
8476945,37,C. Hellebuyck,G,0,2,3527,WPG,DAL,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020332,1,0,0,19,21,16,18,2,2,1,-0.19999999999999973,L
8475852,34,P. Mrazek,G,0,3,3593,CHI,SEA,2023-11-28 00:00:00,Tuesday 08:30 PM,2023020333,1,0,4,33,36,24,26,9,9,1,4.6000000000000005,W
8478971,39,C. Ingram,G,0,1,3600,ARI,TBL,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020334,1,0,4,30,31,25,26,4,4,1,8.0,W
8479973,74,S. Skinner,G,0,4,3900,EDM,VGK,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020335,1,0,4,23,27,17,21,5,5,1,0.6000000000000005,W
8477967,35,T. Demko,G,0,1,3600,VAN,ANA,2023-11-28 00:00:00,Tuesday 10:00 PM,2023020336,1,0,4,30,31,21,21,6,7,1,8.0,W
8478007,90,E. Merzlikins,G,0,3,3536,CBJ,MTL,2023-11-29 00:00:00,Wednesday 07:00 PM,2023020337,1,0,0,27,30,26,29,0,0,1,-0.5999999999999996,L
8478048,31,I. Shesterkin,G,0,2,3600,NYR,DET,2023-11-29 00:00:00,Wednesday 07:30 PM,2023020338,1,0,4,25,27,19,20,5,6,1,5.0,W
8475660,39,C. Talbot,G,0,2,3437,LAK,WSH,2023-11-29 00:00:00,Wednesday 10:30 PM,2023020339,1,0,0,13,15,13,15,0,0,1,-1.4,L
8480280,1,J. Swayman,G,0,0,3574,BOS,SJS,2023-11-30 00:00:00,Thursday 07:00 PM,2023020340,1,1,4,26,26,22,22,3,3,1,12.2,W
8481611,52,P. Kochetkov,G,0,5,3665,CAR,NYI,2023-11-30 00:00:00,Thursday 07:30 PM,2023020341,1,0,1,11,16,9,12,1,2,1,-6.8,OTL
8479312,34,A. Lyon,G,0,1,3600,DET,CHI,2023-11-30 00:00:00,Thursday 07:00 PM,2023020342,1,0,4,34,35,28,28,5,6,1,8.8,W
8480051,30,C. Primeau,G,0,5,3600,MTL,FLA,2023-11-30 00:00:00,Thursday 07:00 PM,2023020343,1,0,0,24,29,17,21,2,3,1,-5.199999999999999,L
8479394,79,C. Hart,G,0,4,3546,PHI,NJD,2023-11-30 00:00:00,Thursday 07:00 PM,2023020344,1,0,1,31,35,18,21,12,13,1,-0.7999999999999998,OTL
8476883,88,A. Vasilevskiy,G,0,3,3528,TBL,PIT,2023-11-30 00:00:00,Thursday 07:00 PM,2023020345,1,0,0,25,28,23,26,2,2,1,-1.0,L
8479361,60,J. Woll,G,0,3,3888,TOR,SEA,2023-11-30 00:00:00,Thursday 07:00 PM,2023020346,1,0,4,37,40,27,29,9,10,1,5.4,W
8480947,32,K. Lankinen,G,0,2,2297,NSH,MIN,2023-11-30 00:00:00,Thursday 08:00 PM,2023020347,0,0,0,14,16,14,16,0,0,1,-1.1999999999999997,L
8477424,74,J. Saros,G,0,4,1260,NSH,MIN,2023-11-30 00:00:00,Thursday 08:00 PM,2023020347,1,0,0,11,15,6,9,5,6,1,-5.8,L
8476412,50,J. Binnington,G,0,4,3600,STL,BUF,2023-11-30 00:00:00,Thursday 08:00 PM,2023020348,1,0,4,42,46,35,39,7,7,1,4.4,W
8476945,37,C. Hellebuyck,G,0,2,3537,WPG,EDM,2023-11-30 00:00:00,Thursday 08:00 PM,2023020349,1,0,0,36,38,32,33,3,4,1,3.2,L
8478971,39,C. Ingram,G,0,3,3855,ARI,COL,2023-11-30 00:00:00,Thursday 09:00 PM,2023020350,1,0,4,28,31,24,25,4,6,1,3.6000000000000005,W
8474593,25,J. Markstrom,G,0,3,3661,CGY,DAL,2023-11-30 00:00:00,Thursday 09:00 PM,2023020351,1,0,4,13,16,13,16,0,0,1,0.6000000000000001,W
8476434,36,J. Gibson,G,0,5,3501,ANA,WSH,2023-11-30 00:00:00,Thursday 10:00 PM,2023020352,1,0,0,21,26,13,16,6,8,1,-5.8,L
8477967,35,T. Demko,G,0,4,3600,VAN,VGK,2023-11-30 00:00:00,Thursday 10:00 PM,2023020353,1,0,0,40,44,37,40,2,3,1,0.0,L
8478007,90,E. Merzlikins,G,0,2,3597,CBJ,OTT,2023-12-01 00:00:00,Friday 07:00 PM,2023020354,1,0,4,41,43,25,26,15,16,1,8.200000000000001,W
8481033,40,A. Schmid,G,0,5,3376,NJD,SJS,2023-12-01 00:00:00,Friday 07:00 PM,2023020355,1,0,0,12,17,12,17,0,0,1,-7.6,L
8479979,29,J. Oettinger,G,0,1,3600,DAL,TBL,2023-12-02 00:00:00,Saturday 02:00 PM,2023020356,1,0,4,32,33,21,21,9,10,1,8.4,W
8476945,37,C. Hellebuyck,G,0,1,3591,WPG,CHI,2023-12-02 00:00:00,Saturday 03:00 PM,2023020357,1,0,4,20,21,16,17,1,1,1,6.0,W
8480947,32,K. Lankinen,G,0,4,3471,NSH,NYR,2023-12-02 00:00:00,Saturday 04:30 PM,2023020358,1,0,0,23,27,21,24,2,3,1,-3.3999999999999995,L
8476932,41,A. Stolarz,G,0,4,3432,FLA,NYI,2023-12-02 00:00:00,Saturday 06:00 PM,2023020359,1,0,0,23,27,20,23,2,3,1,-3.3999999999999995,L
8481611,52,P. Kochetkov,G,0,2,3600,CAR,BUF,2023-12-02 00:00:00,Saturday 07:00 PM,2023020360,1,0,4,20,22,15,17,5,5,1,4.0,W
8474596,34,J. Allen,G,2,5,3649,MTL,DET,2023-12-02 00:00:00,Saturday 07:00 PM,2023020361,1,0,1,28,33,23,26,4,5,1,-3.3999999999999995,OTL
8476341,31,A. Forsberg,G,0,0,3600,OTT,SEA,2023-12-02 00:00:00,Saturday 07:00 PM,2023020362,1,1,4,39,39,30,30,6,6,1,14.8,W
8477465,35,T. Jarry,G,0,3,3814,PIT,PHI,2023-12-02 00:00:00,Saturday 07:00 PM,2023020363,1,0,1,31,34,26,27,5,6,1,1.2000000000000002,OTL
8479361,60,J. Woll,G,0,4,3785,TOR,BOS,2023-12-02 00:00:00,Saturday 07:00 PM,2023020364,1,0,1,33,37,30,34,3,3,1,-0.39999999999999947,OTL
8478971,39,C. Ingram,G,0,1,3600,ARI,STL,2023-12-02 00:00:00,Saturday 09:00 PM,2023020365,1,0,4,31,32,26,27,5,5,1,8.2,W
8476434,36,J. Gibson,G,0,3,3881,ANA,COL,2023-12-02 00:00:00,Saturday 10:00 PM,2023020366,1,0,4,34,37,28,31,6,6,1,4.800000000000001,W
8474593,25,J. Markstrom,G,0,3,3453,CGY,VAN,2023-12-02 00:00:00,Saturday 10:00 PM,2023020367,1,0,0,18,21,15,18,2,2,1,-2.4,L
8480313,36,L. Thompson,G,0,1,3556,VGK,WSH,2023-12-02 00:00:00,Saturday 10:00 PM,2023020368,1,0,4,21,22,21,22,0,0,1,6.2,W
8478009,30,I. Sorokin,G,0,5,3577,NYI,NJD,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020327,1,0,0,28,33,22,26,6,7,1,-4.3999999999999995,L
8481611,52,P. Kochetkov,G,0,1,3600,CAR,PHI,2023-11-28 00:00:00,Tuesday 07:30 PM,2023020328,1,0,4,28,29,26,27,2,2,1,7.6000000000000005,W
8476932,41,A. Stolarz,G,0,1,3900,FLA,TOR,2023-11-28 00:00:00,Tuesday 07:00 PM,2023020329,1,0,1,31,32,23,24,7,7,1,5.2,OTL
8476412,50,J. Binnington,G,0,3,3444,STL,MIN,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020330,1,0,0,34,37,30,33,4,4,1,0.8000000000000007,L
8477465,35,T. Jarry,G,0,3,3595,PIT,NSH,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020331,1,0,1,22,25,14,17,6,6,1,-0.5999999999999996,OTL
8479979,29,J. Oettinger,G,0,0,3585,DAL,WPG,2023-11-28 00:00:00,Tuesday 08:00 PM,2023020332,1,1,4,27,27,21,21,6,6,1,12.4,W
8475831,31,P. Grubauer,G,2,4,3434,SEA,CHI,2023-11-28 00:00:00,Tuesday 08:30 PM,2023020333,1,0,0,19,23,15,19,3,3,1,-4.199999999999999,L
8477992,31,J. Johansson,G,0,3,3549,TBL,ARI,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020334,1,0,0,24,27,19,22,5,5,1,-1.1999999999999993,L
8480313,36,L. Thompson,G,0,4,3900,VGK,EDM,2023-11-28 00:00:00,Tuesday 09:00 PM,2023020335,1,0,1,30,34,22,25,5,6,1,-1.0,OTL
8476434,36,J. Gibson,G,0,2,3576,ANA,VAN,2023-11-28 00:00:00,Tuesday 10:00 PM,2023020336,1,0,0,24,26,19,21,5,5,1,0.8000000000000007,L
8478470,35,S. Montembeault,G,0,2,3600,MTL,CBJ,2023-11-29 00:00:00,Wednesday 07:00 PM,2023020337,1,0,4,26,28,26,28,0,0,1,5.2,W
8478024,35,V. Husso,G,0,3,3505,DET,NYR,2023-11-29 00:00:00,Wednesday 07:30 PM,2023020338,1,0,0,38,41,30,33,5,5,1,1.6000000000000005,L
8479292,79,C. Lindgren,G,0,1,3600,WSH,LAK,2023-11-29 00:00:00,Wednesday 10:30 PM,2023020339,1,0,4,38,39,33,34,5,5,1,9.600000000000001,W
8478406,29,M. Blackwood,G,0,3,3600,SJS,BOS,2023-11-30 00:00:00,Thursday 07:00 PM,2023020340,1,0,0,34,37,29,31,3,4,1,0.8000000000000007,L
8473575,40,S. Varlamov,G,0,4,3766,NYI,CAR,2023-11-30 00:00:00,Thursday 07:30 PM,2023020341,1,0,4,39,43,34,38,3,3,1,3.8000000000000007,W
8475852,34,P. Mrazek,G,0,5,3582,CHI,DET,2023-11-30 00:00:00,Thursday 07:00 PM,2023020342,1,0,0,24,29,21,23,3,5,1,-5.199999999999999,L
8475683,72,S. Bobrovsky,G,0,1,3600,FLA,MTL,2023-11-30 00:00:00,Thursday 07:00 PM,2023020343,1,0,4,21,22,13,14,7,7,1,6.2,W
8481033,40,A. Schmid,G,0,3,3619,NJD,PHI,2023-11-30 00:00:00,Thursday 07:00 PM,2023020344,1,0,4,44,47,28,29,14,16,1,6.800000000000001,W
8477465,35,T. Jarry,G,0,2,3600,PIT,TBL,2023-11-30 00:00:00,Thursday 07:00 PM,2023020345,1,0,4,39,41,37,38,2,3,1,7.800000000000001,W
8475831,31,P. Grubauer,G,0,3,3884,SEA,TOR,2023-11-30 00:00:00,Thursday 07:00 PM,2023020346,1,0,1,25,28,19,21,6,7,1,0.0,OTL
8479406,32,F. Gustavsson,G,0,1,3598,MIN,NSH,2023-11-30 00:00:00,Thursday 08:00 PM,2023020347,1,0,4,26,27,20,21,6,6,1,7.2,W
8480045,1,U. Luukkonen,G,0,6,3320,BUF,STL,2023-11-30 00:00:00,Thursday 08:00 PM,2023020348,1,0,0,14,20,13,18,0,1,1,-9.2,L
8479973,74,S. Skinner,G,0,1,3594,EDM,WPG,2023-11-30 00:00:00,Thursday 08:00 PM,2023020349,1,0,4,25,26,18,18,6,7,1,7.0,W
8480382,40,A. Georgiev,G,0,4,3879,COL,ARI,2023-11-30 00:00:00,Thursday 09:00 PM,2023020350,1,0,1,29,32,21,23,6,7,1,-1.3999999999999995,OTL
8475809,41,S. Wedgewood,G,0,4,3661,DAL,CGY,2023-11-30 00:00:00,Thursday 09:00 PM,2023020351,1,0,1,32,36,27,31,5,5,1,-0.5999999999999996,OTL
8475311,35,D. Kuemper,G,0,4,3600,WSH,ANA,2023-11-30 00:00:00,Thursday 10:00 PM,2023020352,1,0,4,28,32,20,24,6,6,1,1.6000000000000005,W
8478499,33,A. Hill,G,0,0,2400,VGK,VAN,2023-11-30 00:00:00,Thursday 10:00 PM,2023020353,1,0,4,16,16,13,13,3,3,1,7.2,W
8480313,36,L. Thompson,G,0,1,1200,VGK,VAN,2023-11-30 00:00:00,Thursday 10:00 PM,2023020353,0,0,0,5,6,5,6,0,0,1,-1.0,L
8476914,70,J. Korpisalo,G,0,4,3471,OTT,CBJ,2023-12-01 00:00:00,Friday 07:00 PM,2023020354,1,0,0,19,23,14,16,3,5,1,-4.199999999999999,L
8478039,36,K. Kahkonen,G,0,3,3600,SJS,NJD,2023-12-01 00:00:00,Friday 07:00 PM,2023020355,1,0,4,44,47,41,43,3,4,1,6.800000000000001,W
8477992,31,J. Johansson,G,0,2,1200,TBL,DAL,2023-12-02 00:00:00,Saturday 02:00 PM,2023020356,0,0,0,7,9,7,9,0,0,1,-2.5999999999999996,L
8476883,88,A. Vasilevskiy,G,0,6,2400,TBL,DAL,2023-12-02 00:00:00,Saturday 02:00 PM,2023020356,1,0,0,19,25,14,18,4,6,1,-8.2,L
8482821,40,A. Soderblom,G,0,3,3493,CHI,WPG,2023-12-02 00:00:00,Saturday 03:00 PM,2023020357,1,0,0,25,28,25,27,0,1,1,-1.0,L
8478048,31,I. Shesterkin,G,0,3,3600,NYR,NSH,2023-12-02 00:00:00,Saturday 04:30 PM,2023020358,1,0,4,38,41,33,34,5,6,1,5.6000000000000005,W
8478009,30,I. Sorokin,G,0,3,3600,NYI,FLA,2023-12-02 00:00:00,Saturday 06:00 PM,2023020359,1,0,4,42,45,36,39,6,6,1,6.4,W
8477480,31,E. Comrie,G,0,6,3585,BUF,CAR,2023-12-02 00:00:00,Saturday 07:00 PM,2023020360,1,0,0,29,35,28,31,0,2,1,-6.199999999999999,L
8478024,35,V. Husso,G,0,4,3652,DET,MTL,2023-12-02 00:00:00,Saturday 07:00 PM,2023020361,1,0,4,26,30,22,24,3,4,1,1.2000000000000002,W
8478916,35,J. Daccord,G,0,2,3437,SEA,OTT,2023-12-02 00:00:00,Saturday 07:00 PM,2023020362,1,0,0,26,28,21,23,4,4,1,1.2000000000000002,L
8481035,33,S. Ersson,G,0,3,3900,PHI,PIT,2023-12-02 00:00:00,Saturday 07:00 PM,2023020363,1,0,4,29,32,22,25,6,6,1,3.8000000000000007,W
8476999,35,L. Ullmark,G,0,3,3892,BOS,TOR,2023-12-02 00:00:00,Saturday 07:00 PM,2023020364,1,0,4,37,40,36,39,1,1,1,5.4,W
8480981,30,J. Hofer,G,0,3,3437,STL,ARI,2023-12-02 00:00:00,Saturday 09:00 PM,2023020365,1,0,0,18,21,16,18,1,2,1,-2.4,L
8481031,50,I. Prosvetov,G,0,3,3900,COL,ANA,2023-12-02 00:00:00,Saturday 10:00 PM,2023020366,1,0,1,34,37,31,32,3,5,1,1.8000000000000007,OTL
8477967,35,T. Demko,G,0,3,3600,VAN,CGY,2023-12-02 00:00:00,Saturday 10:00 PM,2023020367,1,0,4,20,23,14,15,6,8,1,2.0,W
8475311,35,D. Kuemper,G,0,3,3566,WSH,VGK,2023-12-02 00:00:00,Saturday 10:00 PM,2023020368,1,0,0,32,35,28,30,4,5,1,0.40000000000000036,L
