gameID,gameDate,gameTime,awayTeam,homeTeam,gameDT,winningGoalie
2023020037,2023-10-16,Monday 07:00 PM,ARI,NYR,2023-10-16 23:00:00,8478048
2023020053,2023-10-19,Thursday 07:00 PM,NSH,NYR,2023-10-19 23:00:00,8477424
2023020148,2023-11-02,Thursday 07:00 PM,CAR,NYR,2023-11-02 23:00:00,8478048
2023020183,2023-11-07,Tuesday 07:30 PM,DET,NYR,2023-11-08 00:30:00,8471734
2023020196,2023-11-09,Thursday 07:00 PM,MIN,NYR,2023-11-10 00:00:00,8475839
2023020225,2023-11-12,Sunday 07:00 PM,CBJ,NYR,2023-11-13 00:00:00,8471734
2023020308,2023-11-25,Saturday 01:00 PM,BOS,NYR,2023-11-25 18:00:00,8471734
2023020322,2023-11-27,Monday 07:00 PM,BUF,NYR,2023-11-28 00:00:00,8480045
2023020338,2023-11-29,Wednesday 07:30 PM,DET,NYR,2023-11-30 00:30:00,0
2023020370,2023-12-03,Sunday 06:00 PM,SJS,NYR,2023-12-03 23:00:00,0
2023020424,2023-12-10,Sunday 07:00 PM,LAK,NYR,2023-12-11 00:00:00,0
2023020432,2023-12-12,Tuesday 07:00 PM,TOR,NYR,2023-12-13 00:00:00,0
2023020456,2023-12-15,Friday 07:00 PM,ANA,NYR,2023-12-16 00:00:00,0
2023020511,2023-12-22,Friday 07:30 PM,EDM,NYR,2023-12-23 00:30:00,0
2023020522,2023-12-23,Saturday 07:30 PM,BUF,NYR,2023-12-24 00:30:00,0
2023020529,2023-12-27,Wednesday 07:00 PM,WSH,NYR,2023-12-28 00:00:00,0
2023020575,2024-01-02,Tuesday 07:00 PM,CAR,NYR,2024-01-03 00:00:00,0
2023020591,2024-01-04,Thursday 07:00 PM,CHI,NYR,2024-01-05 00:00:00,0
2023020621,2024-01-08,Monday 07:00 PM,VAN,NYR,2024-01-09 00:00:00,0
2023020669,2024-01-14,Sunday 01:00 PM,WSH,NYR,2024-01-14 18:00:00,0
2023020681,2024-01-16,Tuesday 07:00 PM,SEA,NYR,2024-01-17 00:00:00,0
2023020755,2024-01-26,Friday 07:00 PM,VGK,NYR,2024-01-27 00:00:00,0
2023020781,2024-02-05,Monday 07:00 PM,COL,NYR,2024-02-06 00:00:00,0
2023020791,2024-02-07,Wednesday 07:00 PM,TBL,NYR,2024-02-08 00:00:00,0
2023020820,2024-02-12,Monday 07:00 PM,CGY,NYR,2024-02-13 00:00:00,0
2023020840,2024-02-15,Thursday 07:00 PM,MTL,NYR,2024-02-16 00:00:00,0
2023020877,2024-02-20,Tuesday 07:00 PM,DAL,NYR,2024-02-21 00:00:00,0
2023020939,2024-02-28,Wednesday 07:00 PM,CBJ,NYR,2024-02-29 00:00:00,0
2023020976,2024-03-04,Monday 07:00 PM,FLA,NYR,2024-03-05 00:00:00,0
2023021018,2024-03-09,Saturday 07:30 PM,STL,NYR,2024-03-10 00:30:00,0
2023021028,2024-03-11,Monday 07:00 PM,NJD,NYR,2024-03-11 23:00:00,0
2023021073,2024-03-17,Sunday 01:00 PM,NYI,NYR,2024-03-17 17:00:00,0
2023021085,2024-03-19,Tuesday 07:00 PM,WPG,NYR,2024-03-19 23:00:00,0
2023021119,2024-03-23,Saturday 08:00 PM,FLA,NYR,2024-03-24 00:00:00,0
2023021137,2024-03-26,Tuesday 07:00 PM,PHI,NYR,2024-03-26 23:00:00,0
2023021182,2024-04-01,Monday 07:00 PM,PIT,NYR,2024-04-01 23:00:00,0
2023021198,2024-04-03,Wednesday 07:00 PM,NJD,NYR,2024-04-03 23:00:00,0
2023021234,2024-04-07,Sunday 07:00 PM,MTL,NYR,2024-04-07 23:00:00,0
2023021257,2024-04-11,Thursday 07:00 PM,PHI,NYR,2024-04-11 23:00:00,0
2023021270,2024-04-13,Saturday 12:30 PM,NYI,NYR,2024-04-13 16:30:00,0
2023021292,2024-04-15,Monday 07:30 PM,OTT,NYR,2024-04-15 23:30:00,0
2023020006,2023-10-11,Wednesday 07:30 PM,CHI,BOS,2023-10-11 23:30:00,8476999
2023020021,2023-10-14,Saturday 07:00 PM,NSH,BOS,2023-10-14 23:00:00,8480280
2023020100,2023-10-26,Thursday 07:00 PM,ANA,BOS,2023-10-26 23:00:00,8476434
2023020119,2023-10-28,Saturday 07:00 PM,DET,BOS,2023-10-28 23:00:00,8480280
2023020130,2023-10-30,Monday 07:00 PM,FLA,BOS,2023-10-30 23:00:00,8476999
2023020145,2023-11-02,Thursday 07:30 PM,TOR,BOS,2023-11-02 23:30:00,8480280
2023020193,2023-11-09,Thursday 07:00 PM,NYI,BOS,2023-11-10 00:00:00,8476999
2023020258,2023-11-18,Saturday 07:00 PM,MTL,BOS,2023-11-19 00:00:00,8480280
2023020293,2023-11-24,Friday 01:00 PM,DET,BOS,2023-11-24 18:00:00,8478024
2023020340,2023-11-30,Thursday 07:00 PM,SJS,BOS,2023-12-01 00:00:00,0
2023020371,2023-12-03,Sunday 07:00 PM,CBJ,BOS,2023-12-04 00:00:00,0
2023020392,2023-12-07,Thursday 07:00 PM,BUF,BOS,2023-12-08 00:00:00,0
2023020408,2023-12-09,Saturday 01:00 PM,ARI,BOS,2023-12-09 18:00:00,0
2023020462,2023-12-16,Saturday 07:00 PM,NYR,BOS,2023-12-17 00:00:00,0
2023020484,2023-12-19,Tuesday 07:00 PM,MIN,BOS,2023-12-20 00:00:00,0
2023020557,2023-12-30,Saturday 07:00 PM,NJD,BOS,2023-12-31 00:00:00,0
2023020589,2024-01-04,Thursday 07:00 PM,PIT,BOS,2024-01-05 00:00:00,0
2023020607,2024-01-06,Saturday 07:00 PM,TBL,BOS,2024-01-07 00:00:00,0
2023020671,2024-01-15,Monday 01:00 PM,NJD,BOS,2024-01-15 18:00:00,0
2023020692,2024-01-18,Thursday 07:00 PM,COL,BOS,2024-01-19 00:00:00,0
2023020710,2024-01-20,Saturday 07:00 PM,MTL,BOS,2024-01-21 00:00:00,0
2023020724,2024-01-22,Monday 07:00 PM,WPG,BOS,2024-01-23 00:00:00,0
2023020741,2024-01-24,Wednesday 07:30 PM,CAR,BOS,2024-01-25 00:30:00,0
2023020783,2024-02-06,Tuesday 07:00 PM,CGY,BOS,2024-02-07 00:00:00,0
2023020794,2024-02-08,Thursday 07:00 PM,VAN,BOS,2024-02-09 00:00:00,0
2023020808,2024-02-10,Saturday 03:30 PM,WSH,BOS,2024-02-10 20:30:00,0
2023020823,2024-02-13,Tuesday 07:00 PM,TBL,BOS,2024-02-14 00:00:00,0
2023020837,2024-02-15,Thursday 07:00 PM,SEA,BOS,2024-02-16 00:00:00,0
2023020853,2024-02-17,Saturday 12:30 PM,LAK,BOS,2024-02-17 17:30:00,0
2023020867,2024-02-19,Monday 01:00 PM,DAL,BOS,2024-02-19 18:00:00,0
2023020941,2024-02-29,Thursday 07:00 PM,VGK,BOS,2024-03-01 00:00:00,0
2023020981,2024-03-05,Tuesday 07:30 PM,EDM,BOS,2024-03-06 00:30:00,0
2023020993,2024-03-07,Thursday 07:00 PM,TOR,BOS,2024-03-08 00:00:00,0
2023021012,2024-03-09,Saturday 03:00 PM,PIT,BOS,2024-03-09 20:00:00,0
2023021027,2024-03-11,Monday 07:00 PM,STL,BOS,2024-03-11 23:00:00,0
2023021064,2024-03-16,Saturday 07:00 PM,PHI,BOS,2024-03-16 23:00:00,0
2023021082,2024-03-19,Tuesday 07:00 PM,OTT,BOS,2024-03-19 23:00:00,0
2023021098,2024-03-21,Thursday 07:00 PM,NYR,BOS,2024-03-21 23:00:00,0
2023021218,2024-04-06,Saturday 03:30 PM,FLA,BOS,2024-04-06 19:30:00,0
2023021239,2024-04-09,Tuesday 07:00 PM,CAR,BOS,2024-04-09 23:00:00,0
2023021295,2024-04-16,Tuesday 07:00 PM,OTT,BOS,2024-04-16 23:00:00,0
2023020003,2023-10-10,Tuesday 10:30 PM,SEA,VGK,2023-10-11 02:30:00,8478499
2023020031,2023-10-14,Saturday 10:00 PM,ANA,VGK,2023-10-15 02:00:00,8478499
2023020048,2023-10-17,Tuesday 10:30 PM,DAL,VGK,2023-10-18 02:30:00,8478499
2023020098,2023-10-24,Tuesday 11:00 PM,PHI,VGK,2023-10-25 03:00:00,8480313
2023020111,2023-10-27,Friday 06:00 PM,CHI,VGK,2023-10-27 22:00:00,8475852
2023020138,2023-10-30,Monday 10:00 PM,MTL,VGK,2023-10-31 02:00:00,8478499
2023020155,2023-11-02,Thursday 10:00 PM,WPG,VGK,2023-11-03 02:00:00,8480313
2023020173,2023-11-04,Saturday 10:00 PM,COL,VGK,2023-11-05 02:00:00,8478499
2023020192,2023-11-08,Wednesday 10:00 PM,LAK,VGK,2023-11-09 03:00:00,8475660
2023020209,2023-11-10,Friday 10:00 PM,SJS,VGK,2023-11-11 03:00:00,8478499
2023020315,2023-11-25,Saturday 10:00 PM,ARI,VGK,2023-11-26 03:00:00,8478971
2023020368,2023-12-02,Saturday 10:00 PM,WSH,VGK,2023-12-03 03:00:00,0
2023020379,2023-12-04,Monday 10:00 PM,STL,VGK,2023-12-05 03:00:00,0
2023020427,2023-12-10,Sunday 10:00 PM,SJS,VGK,2023-12-11 03:00:00,0
2023020440,2023-12-12,Tuesday 10:00 PM,CGY,VGK,2023-12-13 03:00:00,0
2023020460,2023-12-15,Friday 10:00 PM,BUF,VGK,2023-12-16 03:00:00,0
2023020478,2023-12-17,Sunday 08:00 PM,OTT,VGK,2023-12-18 01:00:00,0
2023020544,2023-12-28,Thursday 10:00 PM,LAK,VGK,2023-12-29 03:00:00,0
2023020599,2024-01-04,Thursday 10:00 PM,FLA,VGK,2024-01-05 03:00:00,0
2023020616,2024-01-06,Saturday 10:00 PM,NYI,VGK,2024-01-07 03:00:00,0
2023020650,2024-01-11,Thursday 10:00 PM,BOS,VGK,2024-01-12 03:00:00,0
2023020668,2024-01-13,Saturday 10:00 PM,CGY,VGK,2024-01-14 03:00:00,0
2023020680,2024-01-15,Monday 06:00 PM,NSH,VGK,2024-01-15 23:00:00,0
2023020701,2024-01-18,Thursday 10:00 PM,NYR,VGK,2024-01-19 03:00:00,0
2023020716,2024-01-20,Saturday 10:00 PM,PIT,VGK,2024-01-21 03:00:00,0
2023020790,2024-02-06,Tuesday 10:00 PM,EDM,VGK,2024-02-07 03:00:00,0
2023020822,2024-02-12,Monday 10:00 PM,MIN,VGK,2024-02-13 03:00:00,0
2023020862,2024-02-17,Saturday 10:30 PM,CAR,VGK,2024-02-18 03:30:00,0
2023020882,2024-02-20,Tuesday 10:00 PM,NSH,VGK,2024-02-21 03:00:00,0
2023020898,2024-02-22,Thursday 10:00 PM,TOR,VGK,2024-02-23 03:00:00,0
2023021002,2024-03-07,Thursday 10:00 PM,VAN,VGK,2024-03-08 03:00:00,0
2023021020,2024-03-09,Saturday 10:00 PM,DET,VGK,2024-03-10 03:00:00,0
2023021074,2024-03-17,Sunday 03:30 PM,NJD,VGK,2024-03-17 19:30:00,0
2023021094,2024-03-19,Tuesday 10:00 PM,TBL,VGK,2024-03-20 02:00:00,0
2023021107,2024-03-21,Thursday 10:30 PM,SEA,VGK,2024-03-22 02:30:00,0
2023021123,2024-03-23,Saturday 10:30 PM,CBJ,VGK,2024-03-24 02:30:00,0
2023021196,2024-04-02,Tuesday 10:00 PM,VAN,VGK,2024-04-03 02:00:00,0
2023021269,2024-04-12,Friday 10:00 PM,MIN,VGK,2024-04-13 02:00:00,0
2023021284,2024-04-14,Sunday 03:30 PM,COL,VGK,2024-04-14 19:30:00,0
2023021301,2024-04-16,Tuesday 10:00 PM,CHI,VGK,2024-04-17 02:00:00,0
2023021311,2024-04-18,Thursday 10:00 PM,ANA,VGK,2024-04-19 02:00:00,0
2023020061,2023-10-19,Thursday 10:30 PM,CHI,COL,2023-10-20 02:30:00,8480382
2023020076,2023-10-21,Saturday 09:00 PM,CAR,COL,2023-10-22 01:00:00,8480382
2023020143,2023-11-01,Wednesday 09:30 PM,STL,COL,2023-11-02 01:30:00,8481031
2023020188,2023-11-07,Tuesday 10:00 PM,NJD,COL,2023-11-08 03:00:00,8480382
2023020201,2023-11-09,Thursday 09:00 PM,SEA,COL,2023-11-10 02:00:00,8475831
2023020219,2023-11-11,Saturday 09:00 PM,STL,COL,2023-11-12 02:00:00,8476412
2023020240,2023-11-15,Wednesday 09:00 PM,ANA,COL,2023-11-16 02:00:00,8480382
2023020291,2023-11-22,Wednesday 10:00 PM,VAN,COL,2023-11-23 03:00:00,8480382
2023020313,2023-11-25,Saturday 10:00 PM,CGY,COL,2023-11-26 03:00:00,8481031
2023020324,2023-11-27,Monday 09:00 PM,TBL,COL,2023-11-28 02:00:00,8480382
2023020386,2023-12-05,Tuesday 09:00 PM,ANA,COL,2023-12-06 02:00:00,0
2023020402,2023-12-07,Thursday 09:00 PM,WPG,COL,2023-12-08 02:00:00,0
2023020417,2023-12-09,Saturday 09:00 PM,PHI,COL,2023-12-10 02:00:00,0
2023020431,2023-12-11,Monday 09:30 PM,CGY,COL,2023-12-12 02:30:00,0
2023020445,2023-12-13,Wednesday 10:00 PM,BUF,COL,2023-12-14 03:00:00,0
2023020477,2023-12-17,Sunday 08:00 PM,SJS,COL,2023-12-18 01:00:00,0
2023020507,2023-12-21,Thursday 09:00 PM,OTT,COL,2023-12-22 02:00:00,0
2023020525,2023-12-23,Saturday 09:00 PM,ARI,COL,2023-12-24 02:00:00,0
2023020571,2023-12-31,Sunday 08:00 PM,SJS,COL,2024-01-01 01:00:00,0
2023020582,2024-01-02,Tuesday 09:00 PM,NYI,COL,2024-01-03 02:00:00,0
2023020606,2024-01-06,Saturday 04:00 PM,FLA,COL,2024-01-06 21:00:00,0
2023020624,2024-01-08,Monday 09:00 PM,BOS,COL,2024-01-09 02:00:00,0
2023020637,2024-01-10,Wednesday 10:00 PM,VGK,COL,2024-01-11 03:00:00,0
2023020742,2024-01-24,Wednesday 09:30 PM,WSH,COL,2024-01-25 02:30:00,0
2023020757,2024-01-26,Friday 09:00 PM,LAK,COL,2024-01-27 02:00:00,0
2023020864,2024-02-18,Sunday 06:00 PM,ARI,COL,2024-02-18 23:00:00,0
2023020881,2024-02-20,Tuesday 09:00 PM,VAN,COL,2024-02-21 02:00:00,0
2023020908,2024-02-24,Saturday 07:00 PM,TOR,COL,2024-02-25 00:00:00,0
2023020936,2024-02-27,Tuesday 09:30 PM,DAL,COL,2024-02-28 02:30:00,0
2023020979,2024-03-04,Monday 09:00 PM,CHI,COL,2024-03-05 02:00:00,0
2023020991,2024-03-06,Wednesday 09:30 PM,DET,COL,2024-03-07 02:30:00,0
2023021006,2024-03-08,Friday 09:00 PM,MIN,COL,2024-03-09 02:00:00,0
2023021111,2024-03-22,Friday 09:00 PM,CBJ,COL,2024-03-23 01:00:00,0
2023021125,2024-03-24,Sunday 02:00 PM,PIT,COL,2024-03-24 18:00:00,0
2023021144,2024-03-26,Tuesday 09:00 PM,MTL,COL,2024-03-27 01:00:00,0
2023021159,2024-03-28,Thursday 09:00 PM,NYR,COL,2024-03-29 01:00:00,0
2023021169,2024-03-30,Saturday 06:00 PM,NSH,COL,2024-03-30 22:00:00,0
2023021236,2024-04-07,Sunday 10:00 PM,DAL,COL,2024-04-08 02:00:00,0
2023021248,2024-04-09,Tuesday 09:30 PM,MIN,COL,2024-04-10 01:30:00,0
2023021272,2024-04-13,Saturday 04:00 PM,WPG,COL,2024-04-13 20:00:00,0
2023021310,2024-04-18,Thursday 09:30 PM,EDM,COL,2024-04-19 01:30:00,0
2023020008,2023-10-11,Wednesday 10:00 PM,COL,LAK,2023-10-12 02:00:00,8480382
2023020032,2023-10-14,Saturday 10:30 PM,CAR,LAK,2023-10-15 02:30:00,8475883
2023020079,2023-10-21,Saturday 10:30 PM,BOS,LAK,2023-10-22 02:30:00,8480280
2023020097,2023-10-24,Tuesday 10:30 PM,ARI,LAK,2023-10-25 02:30:00,8477831
2023020125,2023-10-28,Saturday 10:30 PM,VGK,LAK,2023-10-29 02:30:00,8480313
2023020202,2023-11-09,Thursday 10:30 PM,PIT,LAK,2023-11-10 03:30:00,8476433
2023020221,2023-11-11,Saturday 10:30 PM,PHI,LAK,2023-11-12 03:30:00,8477361
2023020249,2023-11-16,Thursday 10:30 PM,FLA,LAK,2023-11-17 03:30:00,8475660
2023020266,2023-11-18,Saturday 10:30 PM,STL,LAK,2023-11-19 03:30:00,8475660
2023020309,2023-11-25,Saturday 04:00 PM,MTL,LAK,2023-11-25 21:00:00,8477831
2023020339,2023-11-29,Wednesday 10:30 PM,WSH,LAK,2023-11-30 03:30:00,0
2023020373,2023-12-03,Sunday 08:00 PM,COL,LAK,2023-12-04 01:00:00,0
2023020446,2023-12-13,Wednesday 10:30 PM,WPG,LAK,2023-12-14 03:30:00,0
2023020497,2023-12-20,Wednesday 10:00 PM,SEA,LAK,2023-12-21 03:00:00,0
2023020526,2023-12-23,Saturday 10:00 PM,CGY,LAK,2023-12-24 03:00:00,0
2023020541,2023-12-27,Wednesday 10:00 PM,SJS,LAK,2023-12-28 03:00:00,0
2023020563,2023-12-30,Saturday 10:00 PM,EDM,LAK,2023-12-31 03:00:00,0
2023020585,2024-01-02,Tuesday 10:30 PM,TOR,LAK,2024-01-03 03:30:00,0
2023020600,2024-01-04,Thursday 10:30 PM,DET,LAK,2024-01-05 03:30:00,0
2023020699,2024-01-18,Thursday 09:30 PM,NSH,LAK,2024-01-19 02:30:00,0
2023020717,2024-01-20,Saturday 10:30 PM,NYR,LAK,2024-01-21 03:30:00,0
2023020729,2024-01-22,Monday 10:30 PM,SJS,LAK,2024-01-23 03:30:00,0
2023020745,2024-01-24,Wednesday 10:30 PM,BUF,LAK,2024-01-25 03:30:00,0
2023020816,2024-02-10,Saturday 10:00 PM,EDM,LAK,2024-02-11 03:00:00,0
2023020883,2024-02-20,Tuesday 10:30 PM,CBJ,LAK,2024-02-21 03:30:00,0
2023020899,2024-02-22,Thursday 10:30 PM,NSH,LAK,2024-02-23 03:30:00,0
2023020915,2024-02-24,Saturday 10:30 PM,ANA,LAK,2024-02-25 03:30:00,0
2023020970,2024-03-03,Sunday 03:30 PM,NJD,LAK,2024-03-03 20:30:00,0
2023020988,2024-03-05,Tuesday 10:30 PM,VAN,LAK,2024-03-06 03:30:00,0
2023021003,2024-03-07,Thursday 10:30 PM,OTT,LAK,2024-03-08 03:30:00,0
2023021021,2024-03-09,Saturday 10:30 PM,DAL,LAK,2024-03-10 03:30:00,0
2023021030,2024-03-11,Monday 10:30 PM,NYI,LAK,2024-03-12 02:30:00,0
2023021092,2024-03-19,Tuesday 10:00 PM,CHI,LAK,2024-03-20 02:00:00,0
2023021097,2024-03-20,Wednesday 10:00 PM,MIN,LAK,2024-03-21 02:00:00,0
2023021121,2024-03-23,Saturday 10:30 PM,TBL,LAK,2024-03-24 02:30:00,0
2023021201,2024-04-03,Wednesday 09:30 PM,SEA,LAK,2024-04-04 01:30:00,0
2023021227,2024-04-06,Saturday 10:00 PM,VAN,LAK,2024-04-07 02:00:00,0
2023021264,2024-04-11,Thursday 10:30 PM,CGY,LAK,2024-04-12 02:30:00,0
2023021281,2024-04-13,Saturday 10:30 PM,ANA,LAK,2024-04-14 02:30:00,0
2023021294,2024-04-15,Monday 09:30 PM,MIN,LAK,2024-04-16 01:30:00,0
2023021312,2024-04-18,Thursday 10:30 PM,CHI,LAK,2024-04-19 02:30:00,0
2023020009,2023-10-11,Wednesday 10:00 PM,EDM,VAN,2023-10-12 02:00:00,8477967
2023020116,2023-10-27,Friday 10:00 PM,STL,VAN,2023-10-28 02:00:00,8477967
2023020124,2023-10-28,Saturday 10:00 PM,NYR,VAN,2023-10-29 02:00:00,8478048
2023020140,2023-10-31,Tuesday 10:00 PM,NSH,VAN,2023-11-01 02:00:00,8477967
2023020172,2023-11-04,Saturday 10:00 PM,DAL,VAN,2023-11-05 02:00:00,8477967
2023020179,2023-11-06,Monday 10:00 PM,EDM,VAN,2023-11-07 03:00:00,8477967
2023020241,2023-11-15,Wednesday 10:00 PM,NYI,VAN,2023-11-16 03:00:00,8477967
2023020265,2023-11-18,Saturday 10:00 PM,SEA,VAN,2023-11-19 03:00:00,8475831
2023020278,2023-11-20,Monday 10:00 PM,SJS,VAN,2023-11-21 03:00:00,8477967
2023020336,2023-11-28,Tuesday 10:00 PM,ANA,VAN,2023-11-29 03:00:00,0
2023020353,2023-11-30,Thursday 10:00 PM,VGK,VAN,2023-12-01 03:00:00,0
2023020387,2023-12-05,Tuesday 10:00 PM,NJD,VAN,2023-12-06 03:00:00,0
2023020404,2023-12-07,Thursday 10:00 PM,MIN,VAN,2023-12-08 03:00:00,0
2023020419,2023-12-09,Saturday 10:00 PM,CAR,VAN,2023-12-10 03:00:00,0
2023020439,2023-12-12,Tuesday 10:00 PM,TBL,VAN,2023-12-13 03:00:00,0
2023020454,2023-12-14,Thursday 10:00 PM,FLA,VAN,2023-12-15 03:00:00,0
2023020527,2023-12-23,Saturday 10:00 PM,SJS,VAN,2023-12-24 03:00:00,0
2023020543,2023-12-28,Thursday 10:00 PM,PHI,VAN,2023-12-29 03:00:00,0
2023020584,2024-01-02,Tuesday 10:00 PM,OTT,VAN,2024-01-03 03:00:00,0
2023020700,2024-01-18,Thursday 10:00 PM,ARI,VAN,2024-01-19 03:00:00,0
2023020712,2024-01-20,Saturday 07:00 PM,TOR,VAN,2024-01-21 00:00:00,0
2023020728,2024-01-22,Monday 10:00 PM,CHI,VAN,2024-01-23 03:00:00,0
2023020744,2024-01-24,Wednesday 10:00 PM,STL,VAN,2024-01-25 03:00:00,0
2023020772,2024-01-27,Saturday 10:00 PM,CBJ,VAN,2024-01-28 03:00:00,0
2023020848,2024-02-15,Thursday 10:00 PM,DET,VAN,2024-02-16 03:00:00,0
2023020860,2024-02-17,Saturday 10:00 PM,WPG,VAN,2024-02-18 03:00:00,0
2023020911,2024-02-24,Saturday 07:00 PM,BOS,VAN,2024-02-25 00:00:00,0
2023020937,2024-02-27,Tuesday 10:00 PM,PIT,VAN,2024-02-28 03:00:00,0
2023020951,2024-02-29,Thursday 10:00 PM,LAK,VAN,2024-03-01 03:00:00,0
2023021019,2024-03-09,Saturday 10:00 PM,WPG,VAN,2024-03-10 03:00:00,0
2023021044,2024-03-13,Wednesday 10:30 PM,COL,VAN,2024-03-14 02:30:00,0
2023021072,2024-03-16,Saturday 10:00 PM,WSH,VAN,2024-03-17 02:00:00,0
2023021093,2024-03-19,Tuesday 10:00 PM,BUF,VAN,2024-03-20 02:00:00,0
2023021106,2024-03-21,Thursday 10:00 PM,MTL,VAN,2024-03-22 02:00:00,0
2023021120,2024-03-23,Saturday 10:00 PM,CGY,VAN,2024-03-24 02:00:00,0
2023021135,2024-03-25,Monday 09:00 PM,LAK,VAN,2024-03-26 01:00:00,0
2023021163,2024-03-28,Thursday 10:00 PM,DAL,VAN,2024-03-29 02:00:00,0
2023021180,2024-03-31,Sunday 03:30 PM,ANA,VAN,2024-03-31 19:30:00,0
2023021238,2024-04-08,Monday 10:00 PM,VGK,VAN,2024-04-09 02:00:00,0
2023021254,2024-04-10,Wednesday 10:30 PM,ARI,VAN,2024-04-11 02:30:00,0
2023021302,2024-04-16,Tuesday 10:00 PM,CGY,VAN,2024-04-17 02:00:00,0
2023020052,2023-10-19,Thursday 07:00 PM,TOR,FLA,2023-10-19 23:00:00,8475683
2023020068,2023-10-21,Saturday 07:00 PM,VAN,FLA,2023-10-21 23:00:00,8479193
2023020089,2023-10-24,Tuesday 07:45 PM,SJS,FLA,2023-10-24 23:45:00,8476932
2023020118,2023-10-28,Saturday 06:00 PM,SEA,FLA,2023-10-28 22:00:00,8475683
2023020176,2023-11-06,Monday 07:00 PM,CBJ,FLA,2023-11-07 00:00:00,8475683
2023020205,2023-11-10,Friday 07:00 PM,CAR,FLA,2023-11-11 00:00:00,8475683
2023020222,2023-11-12,Sunday 01:00 PM,CHI,FLA,2023-11-12 18:00:00,8475683
2023020272,2023-11-20,Monday 07:00 PM,EDM,FLA,2023-11-21 00:00:00,8475683
2023020282,2023-11-22,Wednesday 07:00 PM,BOS,FLA,2023-11-23 00:00:00,8476999
2023020304,2023-11-24,Friday 08:00 PM,WPG,FLA,2023-11-25 01:00:00,8476945
2023020359,2023-12-02,Saturday 06:00 PM,NYI,FLA,2023-12-02 23:00:00,0
2023020388,2023-12-06,Wednesday 07:00 PM,DAL,FLA,2023-12-07 00:00:00,0
2023020406,2023-12-08,Friday 07:00 PM,PIT,FLA,2023-12-09 00:00:00,0
2023020500,2023-12-21,Thursday 07:00 PM,STL,FLA,2023-12-22 00:00:00,0
2023020514,2023-12-23,Saturday 03:00 PM,VGK,FLA,2023-12-23 20:00:00,0
